# 
# Header Description:
# 
# Version: v3.0.6.1 Platform: 11 Manufacturer: Realme Model: RMX1851
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
Status,1682241687000,35,25,5,19,1561097980,0.00,168.0,36.0,0,1,0,0.0
Status,1682241687000,35,26,5,20,1561097980,0.00,98.0,46.0,0,1,0,0.0
Status,1682241687000,35,27,5,29,1561097980,0.00,350.0,36.0,0,1,0,0.0
Status,1682241687000,35,28,5,30,1561097980,0.00,52.0,22.0,0,1,0,0.0
Status,1682241687000,35,29,6,21,1575420030,15.70,303.0,68.0,1,1,0,15.7
Status,1682241687000,35,30,6,1,1575420030,0.00,322.0,21.0,0,1,0,0.0
Status,1682241687000,35,31,6,7,1575420030,0.00,143.0,21.0,0,1,0,0.0
Status,1682241687000,35,32,6,13,1575420030,0.00,9.0,35.0,0,1,0,0.0
Status,1682241687000,35,33,6,26,1575420030,0.00,296.0,41.0,0,1,0,0.0
Status,1682241687000,35,34,6,27,1575420030,0.00,156.0,51.0,0,1,0,0.0
Fix,GPS,12.9860064500,80.2374354800,-60.147918701171875,0.0,23.95113,,1682241688000,0.36249137,,47551376769222,8.0
Raw,1682241687433,47576400000000,18,,-1366229329033200431,-0.9578409194946289,191.38572679366916,16.037211656876636,17.137640490012892,9,12,0.0,81935,33705363340946,61,18.5,-321.2537841796875,1.0010000467300415,16,0.0,0.0,1575420030,,,,0,,1,1.08,15.0,,,,,,47550806305577
Raw,1682241687433,47576400000000,18,,-1366229329033200431,-0.9578409194946289,191.38572679366916,16.037211656876636,17.137640490012892,9,21,0.0,89103,33705354125132,101,15.7,-121.52154541015625,2.6035001277923584,16,0.0,0.0,1575420030,,,,0,,6,1.1,9.7,,,,,,47550806305577
Status,1682241688000,35,0,1,5,1575420030,20.30,184.0,66.0,1,1,0,20.3
Status,1682241688000,35,1,1,11,1575420030,13.50,2.0,42.0,0,1,0,13.5
Status,1682241688000,35,2,1,12,1575420030,18.50,322.0,56.0,1,1,1,18.5
Status,1682241688000,35,3,1,20,1575420030,14.30,57.0,78.0,0,1,0,14.3
Status,1682241688000,35,4,1,24,1575420030,14.40,229.0,21.0,1,1,0,14.4
Status,1682241688000,35,5,1,25,1575420030,18.10,320.0,22.0,0,1,0,18.1
Status,1682241688000,35,6,1,6,1575420030,0.00,36.0,11.0,0,1,0,0.0
Status,1682241688000,35,7,1,13,1575420030,0.00,163.0,11.0,0,1,0,0.0
Status,1682241688000,35,8,1,19,1575420030,0.00,77.0,20.0,0,1,0,0.0
Status,1682241688000,35,9,3,9,1602000000,13.20,307.0,33.0,0,1,0,13.2
Status,1682241688000,35,10,3,16,1602000000,21.30,224.0,56.0,1,1,0,21.3
Status,1682241688000,35,11,3,5,1602000000,12.10,170.0,15.0,0,1,0,12.1
Status,1682241688000,35,12,3,18,1602000000,0.00,29.0,14.0,0,1,0,0.0
Status,1682241688000,35,13,3,15,1602000000,0.00,172.0,18.0,0,1,0,0.0
Status,1682241688000,35,14,3,19,1602000000,0.00,344.0,25.0,0,1,0,0.0
Status,1682241688000,35,15,3,3,1602000000,0.00,61.0,21.0,0,1,0,0.0
Status,1682241688000,35,16,3,4,1602000000,0.00,118.0,35.0,0,1,0,0.0
Status,1682241688000,35,17,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241688000,35,18,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241688000,35,19,5,3,1561097980,0.00,108.0,52.0,0,1,0,0.0
Status,1682241688000,35,20,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241688000,35,21,5,7,1561097980,0.00,102.0,53.0,0,1,0,0.0
Status,1682241688000,35,22,5,8,1561097980,0.00,11.0,57.0,0,1,0,0.0
Status,1682241688000,35,23,5,10,1561097980,0.00,81.0,65.0,0,1,0,0.0
Status,1682241688000,35,24,5,13,1561097980,0.00,358.0,68.0,0,1,0,0.0
Status,1682241688000,35,25,5,19,1561097980,0.00,168.0,36.0,0,1,0,0.0
Status,1682241688000,35,26,5,20,1561097980,0.00,98.0,46.0,0,1,0,0.0
Status,1682241688000,35,27,5,29,1561097980,0.00,350.0,36.0,0,1,0,0.0
Status,1682241688000,35,28,5,30,1561097980,0.00,52.0,22.0,0,1,0,0.0
Status,1682241688000,35,29,6,21,1575420030,15.70,303.0,68.0,1,1,0,15.7
Status,1682241688000,35,30,6,1,1575420030,0.00,322.0,21.0,0,1,0,0.0
Status,1682241688000,35,31,6,7,1575420030,0.00,143.0,21.0,0,1,0,0.0
Status,1682241688000,35,32,6,13,1575420030,0.00,9.0,35.0,0,1,0,0.0
Status,1682241688000,35,33,6,26,1575420030,0.00,296.0,41.0,0,1,0,0.0
Status,1682241688000,35,34,6,27,1575420030,0.00,156.0,51.0,0,1,0,0.0
Fix,GPS,12.9860064500,80.2374354800,-59.99053955078125,0.0,26.024097,,1682241689000,0.4031129,,47552376769222,8.0
Status,1682241689000,35,0,1,5,1575420030,20.30,184.0,66.0,1,1,0,20.3
Status,1682241689000,35,1,1,11,1575420030,13.50,2.0,42.0,0,1,0,13.5
Status,1682241689000,35,2,1,12,1575420030,18.50,322.0,56.0,1,1,1,18.5
Status,1682241689000,35,3,1,20,1575420030,14.30,57.0,78.0,0,1,0,14.3
Status,1682241689000,35,4,1,24,1575420030,14.40,229.0,21.0,0,1,0,14.4
Status,1682241689000,35,5,1,25,1575420030,18.10,320.0,22.0,0,1,0,18.1
Status,1682241689000,35,6,1,6,1575420030,0.00,36.0,11.0,0,1,0,0.0
Status,1682241689000,35,7,1,13,1575420030,0.00,163.0,11.0,0,1,0,0.0
Status,1682241689000,35,8,1,19,1575420030,0.00,77.0,20.0,0,1,0,0.0
Status,1682241689000,35,9,3,9,1602000000,13.20,307.0,33.0,0,1,0,13.2
Status,1682241689000,35,10,3,16,1602000000,21.30,224.0,56.0,1,1,0,21.3
Status,1682241689000,35,11,3,5,1602000000,12.10,170.0,15.0,0,1,0,12.1
Status,1682241689000,35,12,3,18,1602000000,0.00,29.0,14.0,0,1,0,0.0
Status,1682241689000,35,13,3,15,1602000000,0.00,172.0,18.0,0,1,0,0.0
Status,1682241689000,35,14,3,19,1602000000,0.00,344.0,25.0,0,1,0,0.0
Status,1682241689000,35,15,3,3,1602000000,0.00,61.0,21.0,0,1,0,0.0
Status,1682241689000,35,16,3,4,1602000000,0.00,118.0,35.0,0,1,0,0.0
Status,1682241689000,35,17,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241689000,35,18,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241689000,35,19,5,3,1561097980,0.00,108.0,52.0,0,1,0,0.0
Status,1682241689000,35,20,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241689000,35,21,5,7,1561097980,0.00,102.0,53.0,0,1,0,0.0
Status,1682241689000,35,22,5,8,1561097980,0.00,11.0,57.0,0,1,0,0.0
Status,1682241689000,35,23,5,10,1561097980,0.00,81.0,65.0,0,1,0,0.0
Status,1682241689000,35,24,5,13,1561097980,0.00,358.0,68.0,0,1,0,0.0
Status,1682241689000,35,25,5,19,1561097980,0.00,168.0,36.0,0,1,0,0.0
Status,1682241689000,35,26,5,20,1561097980,0.00,98.0,46.0,0,1,0,0.0
Status,1682241689000,35,27,5,29,1561097980,0.00,350.0,36.0,0,1,0,0.0
Status,1682241689000,35,28,5,30,1561097980,0.00,52.0,22.0,0,1,0,0.0
Status,1682241689000,35,29,6,21,1575420030,15.70,303.0,68.0,1,1,0,15.7
Status,1682241689000,35,30,6,1,1575420030,0.00,322.0,21.0,0,1,0,0.0
Status,1682241689000,35,31,6,7,1575420030,0.00,143.0,21.0,0,1,0,0.0
Status,1682241689000,35,32,6,13,1575420030,0.00,9.0,35.0,0,1,0,0.0
Status,1682241689000,35,33,6,26,1575420030,0.00,296.0,41.0,0,1,0,0.0
Status,1682241689000,35,34,6,27,1575420030,0.00,156.0,51.0,0,1,0,0.0
Fix,GPS,12.9860064500,80.2374354700,-59.51141357421875,0.0,31.941015,,1682241690000,0.44011363,,47553376769222,8.0
Status,1682241690000,35,0,1,5,1575420030,14.10,184.0,66.0,1,1,0,14.1
Status,1682241690000,35,1,1,11,1575420030,13.50,2.0,42.0,0,1,0,13.5
Status,1682241690000,35,2,1,12,1575420030,16.80,322.0,56.0,1,1,1,16.8
Status,1682241690000,35,3,1,20,1575420030,14.30,57.0,78.0,0,1,0,14.3
Status,1682241690000,35,4,1,24,1575420030,14.40,229.0,21.0,0,1,0,14.4
Status,1682241690000,35,5,1,25,1575420030,18.10,320.0,22.0,0,1,0,18.1
Status,1682241690000,35,6,1,6,1575420030,0.00,36.0,11.0,0,1,0,0.0
Status,1682241690000,35,7,1,13,1575420030,0.00,163.0,11.0,0,1,0,0.0
Status,1682241690000,35,8,1,19,1575420030,0.00,77.0,20.0,0,1,0,0.0
Status,1682241690000,35,9,3,9,1602000000,13.20,307.0,33.0,0,1,0,13.2
Status,1682241690000,35,10,3,16,1602000000,14.40,224.0,56.0,1,1,0,14.4
Status,1682241690000,35,11,3,5,1602000000,12.10,170.0,15.0,0,1,0,12.1
Status,1682241690000,35,12,3,18,1602000000,0.00,29.0,14.0,0,1,0,0.0
Status,1682241690000,35,13,3,15,1602000000,0.00,172.0,18.0,0,1,0,0.0
Status,1682241690000,35,14,3,19,1602000000,0.00,344.0,25.0,0,1,0,0.0
Status,1682241690000,35,15,3,3,1602000000,0.00,61.0,21.0,0,1,0,0.0
Status,1682241690000,35,16,3,4,1602000000,0.00,118.0,35.0,0,1,0,0.0
Status,1682241690000,35,17,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241690000,35,18,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241690000,35,19,5,3,1561097980,0.00,108.0,52.0,0,1,0,0.0
Status,1682241690000,35,20,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241690000,35,21,5,7,1561097980,0.00,102.0,53.0,0,1,0,0.0
Status,1682241690000,35,22,5,8,1561097980,0.00,11.0,57.0,0,1,0,0.0
Status,1682241690000,35,23,5,10,1561097980,0.00,81.0,65.0,0,1,0,0.0
Status,1682241690000,35,24,5,13,1561097980,0.00,358.0,68.0,0,1,0,0.0
Status,1682241690000,35,25,5,19,1561097980,0.00,168.0,36.0,0,1,0,0.0
Status,1682241690000,35,26,5,20,1561097980,0.00,98.0,46.0,0,1,0,0.0
Status,1682241690000,35,27,5,29,1561097980,0.00,350.0,36.0,0,1,0,0.0
Status,1682241690000,35,28,5,30,1561097980,0.00,52.0,22.0,0,1,0,0.0
Status,1682241690000,35,29,6,21,1575420030,15.70,303.0,68.0,1,1,0,15.7
Status,1682241690000,35,30,6,1,1575420030,0.00,322.0,21.0,0,1,0,0.0
Status,1682241690000,35,31,6,7,1575420030,0.00,143.0,21.0,0,1,0,0.0
Status,1682241690000,35,32,6,13,1575420030,0.00,9.0,35.0,0,1,0,0.0
Status,1682241690000,35,33,6,26,1575420030,0.00,296.0,41.0,0,1,0,0.0
Status,1682241690000,35,34,6,27,1575420030,0.00,156.0,51.0,0,1,0,0.0
Fix,GPS,12.9860064400,80.2374354700,-59.15435791015625,0.0,38.675587,,1682241691000,0.4554119,,47554376769222,8.0
Raw,1682241690433,47579400000000,18,,-1366229329033200407,-0.9967737197875977,279.79150763712823,9.617541642674045,47.10668412624485,9,16,0.0,49359,44490366690303,126,14.4,371.1656188964844,3.935500144958496,16,0.0,0.0,1601437440,,,,0,,3,1.15,11.4,,,,,,47553806305553
Raw,1682241690433,47579400000000,18,,-1366229329033200407,-0.9967737197875977,279.79150763712823,9.617541642674045,47.10668412624485,9,5,0.0,81935,33708364699729,125,14.1,-315.69720458984375,3.7325000762939453,16,0.0,0.0,1575420030,,,,0,,1,3.25,10.6,,,,,,47553806305553
Raw,1682241690433,47579400000000,18,,-1366229329033200407,-0.9967737197875977,279.79150763712823,9.617541642674045,47.10668412624485,9,12,0.0,81935,33708363344152,89,16.8,-324.146240234375,2.6710000038146973,16,0.0,0.0,1575420030,,,,0,,1,3.25,13.3,,,,,,47553806305553
Status,1682241691000,35,0,1,5,1575420030,14.10,184.0,66.0,1,1,0,14.1
Status,1682241691000,35,1,1,11,1575420030,13.50,2.0,42.0,0,1,0,13.5
Status,1682241691000,35,2,1,12,1575420030,17.70,322.0,56.0,1,1,1,17.7
Status,1682241691000,35,3,1,20,1575420030,14.30,57.0,78.0,0,1,0,14.3
Status,1682241691000,35,4,1,24,1575420030,14.40,229.0,21.0,0,1,0,14.4
Status,1682241691000,35,5,1,25,1575420030,18.10,320.0,22.0,0,1,0,18.1
Status,1682241691000,35,6,1,6,1575420030,0.00,36.0,11.0,0,1,0,0.0
Status,1682241691000,35,7,1,13,1575420030,0.00,163.0,11.0,0,1,0,0.0
Status,1682241691000,35,8,1,19,1575420030,0.00,77.0,20.0,0,1,0,0.0
Status,1682241691000,35,9,3,9,1602000000,13.20,307.0,33.0,0,1,0,13.2
Status,1682241691000,35,10,3,16,1602000000,14.40,224.0,56.0,1,1,0,14.4
Status,1682241691000,35,11,3,5,1602000000,12.10,170.0,15.0,0,1,0,12.1
Status,1682241691000,35,12,3,18,1602000000,0.00,29.0,14.0,0,1,0,0.0
Status,1682241691000,35,13,3,15,1602000000,0.00,172.0,18.0,0,1,0,0.0
Status,1682241691000,35,14,3,19,1602000000,0.00,344.0,25.0,0,1,0,0.0
Status,1682241691000,35,15,3,3,1602000000,0.00,61.0,21.0,0,1,0,0.0
Status,1682241691000,35,16,3,4,1602000000,0.00,118.0,35.0,0,1,0,0.0
Status,1682241691000,35,17,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241691000,35,18,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241691000,35,19,5,3,1561097980,0.00,108.0,52.0,0,1,0,0.0
Status,1682241691000,35,20,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241691000,35,21,5,7,1561097980,0.00,102.0,53.0,0,1,0,0.0
Status,1682241691000,35,22,5,8,1561097980,0.00,11.0,57.0,0,1,0,0.0
Status,1682241691000,35,23,5,10,1561097980,0.00,81.0,65.0,0,1,0,0.0
Status,1682241691000,35,24,5,13,1561097980,0.00,358.0,68.0,0,1,0,0.0
Status,1682241691000,35,25,5,19,1561097980,0.00,168.0,36.0,0,1,0,0.0
Status,1682241691000,35,26,5,20,1561097980,0.00,98.0,46.0,0,1,0,0.0
Status,1682241691000,35,27,5,29,1561097980,0.00,350.0,36.0,0,1,0,0.0
Status,1682241691000,35,28,5,30,1561097980,0.00,52.0,22.0,0,1,0,0.0
Status,1682241691000,35,29,6,21,1575420030,15.70,303.0,68.0,1,1,0,15.7
Status,1682241691000,35,30,6,1,1575420030,0.00,322.0,21.0,0,1,0,0.0
Status,1682241691000,35,31,6,7,1575420030,0.00,143.0,21.0,0,1,0,0.0
Status,1682241691000,35,32,6,13,1575420030,0.00,9.0,35.0,0,1,0,0.0
Status,1682241691000,35,33,6,26,1575420030,0.00,296.0,41.0,0,1,0,0.0
Status,1682241691000,35,34,6,27,1575420030,0.00,156.0,51.0,0,1,0,0.0
Fix,GPS,12.9860064400,80.2374354700,-58.888336181640625,0.0,46.895233,,1682241692000,0.48383883,,47555376769222,8.0
Raw,1682241691433,47580400000000,18,,-1366229329033200425,-0.05860328674316406,305.1301173400134,0.5441382381936147,29.82690505112564,9,12,0.0,81935,33709363345198,70,17.7,-325.08819580078125,1.0809999704360962,16,0.0,0.0,1575420030,,,,0,,1,1.73,14.2,,,,,,47554806305571
Status,1682241692000,35,0,1,5,1575420030,17.40,184.0,66.0,1,1,0,17.4
Status,1682241692000,35,1,1,11,1575420030,13.50,2.0,42.0,0,1,0,13.5
Status,1682241692000,35,2,1,12,1575420030,20.30,322.0,56.0,1,1,1,20.3
Status,1682241692000,35,3,1,20,1575420030,14.30,57.0,78.0,0,1,0,14.3
Status,1682241692000,35,4,1,24,1575420030,14.40,229.0,21.0,0,1,0,14.4
Status,1682241692000,35,5,1,25,1575420030,18.10,320.0,22.0,0,1,0,18.1
Status,1682241692000,35,6,1,6,1575420030,0.00,36.0,11.0,0,1,0,0.0
Status,1682241692000,35,7,1,13,1575420030,0.00,163.0,11.0,0,1,0,0.0
Status,1682241692000,35,8,1,19,1575420030,0.00,77.0,20.0,0,1,0,0.0
Status,1682241692000,35,9,3,9,1602000000,13.20,307.0,33.0,0,1,0,13.2
Status,1682241692000,35,10,3,16,1602000000,16.80,224.0,56.0,1,1,0,16.8
Status,1682241692000,35,11,3,5,1602000000,12.10,170.0,15.0,0,1,0,12.1
Status,1682241692000,35,12,3,18,1602000000,0.00,29.0,14.0,0,1,0,0.0
Status,1682241692000,35,13,3,15,1602000000,0.00,172.0,18.0,0,1,0,0.0
Status,1682241692000,35,14,3,19,1602000000,0.00,344.0,25.0,0,1,0,0.0
Status,1682241692000,35,15,3,3,1602000000,0.00,61.0,21.0,0,1,0,0.0
Status,1682241692000,35,16,3,4,1602000000,0.00,118.0,35.0,0,1,0,0.0
Status,1682241692000,35,17,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,1682241692000,35,18,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,1682241692000,35,19,5,3,1561097980,0.00,108.0,52.0,0,1,0,0.0
Status,1682241692000,35,20,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,1682241692000,35,21,5,7,1561097980,0.00,102.0,53.0,0,1,0,0.0
Status,1682241692000,35,22,5,8,1561097980,0.00,11.0,57.0,0,1,0,0.0
Status,1682241692000,35,23,5,10,1561097980,0.00,81.0,65.0,0,1,0,0.0
Status,1682241692000,35,24,5,13,1561097980,0.00,358.0,68.0,0,1,0,0.0
Status,1682241692000,35,25,5,19,1561097980,0.00,168.0,36.0,0,1,0,0.0
Status,1682241692000,35,26,5,20,1561097980,0.00,98.0,46.0,0,1,0,0.0
Status,1682241692000,35,27,5,29,1561097980,0.00,350.0,36.0,0,1,0,0.0
Status,1682241692000,35,28,5,30,1561097980,0.00,52.0,22.0,0,1,0,0.0
Status,1682241692000,35,29,6,21,1575420030,15.70,303.0,68.0,1,1,0,15.7
Status,1682241692000,35,30,6,1,1575420030,0.00,322.0,21.0,0,1,0,0.0
Status,1682241692000,35,31,6,7,1575420030,0.00,143.0,21.0,0,1,0,0.0
Status,1682241692000,35,32,6,13,1575420030,0.00,9.0,35.0,0,1,0,0.0
Status,1682241692000,35,33,6,26,1575420030,0.00,296.0,41.0,0,1,0,0.0
Status,1682241692000,35,34,6,27,1575420030,0.00,156.0,51.0,0,1,0,0.0
Raw,1682241692433,47581400000000,18,,-1366229329033200437,-0.5159740447998047,346.23127430677414,-5.332521143710116,27.495758453511662,9,16,0.0,49359,44492366687543,84,16.8,370.35125732421875,2.2155001163482666,16,0.0,0.0,1601437440,,,,0,,3,6.35,13.8,,,,,,47555806305583
Raw,1682241692433,47581400000000,18,,-1366229329033200437,-0.5159740447998047,346.23127430677414,-5.332521143710116,27.495758453511662,9,5,0.0,81935,33710364701941,73,17.4,-316.69622802734375,1.9225000143051147,16,0.0,0.0,1575420030,,,,0,,1,8.7,13.899999999999999,,,,,,47555806305583
Raw,1682241692433,47581400000000,18,,-1366229329033200437,-0.5159740447998047,346.23127430677414,-5.332521143710116,27.495758453511662,9,12,0.0,81935,33710363346289,46,20.3,-322.5572814941406,0.9210000038146973,16,0.0,0.0,1575420030,,,,0,,1,8.7,16.8,,,,,,47555806305583
Status,,35,0,1,5,1575420030,17.40,184.0,66.0,0,1,0,17.4
Status,,35,1,1,11,1575420030,13.50,2.0,42.0,0,1,0,13.5
Status,,35,2,1,12,1575420030,19.50,322.0,56.0,0,1,1,19.5
Status,,35,3,1,20,1575420030,14.30,57.0,78.0,0,1,0,14.3
Status,,35,4,1,24,1575420030,14.40,229.0,21.0,0,1,0,14.4
Status,,35,5,1,25,1575420030,18.10,320.0,22.0,0,1,0,18.1
Status,,35,6,1,6,1575420030,0.00,36.0,11.0,0,1,0,0.0
Status,,35,7,1,13,1575420030,0.00,163.0,11.0,0,1,0,0.0
Status,,35,8,1,19,1575420030,0.00,77.0,20.0,0,1,0,0.0
Status,,35,9,3,9,1602000000,13.20,307.0,33.0,0,1,0,13.2
Status,,35,10,3,16,1602000000,20.50,224.0,56.0,0,1,0,20.5
Status,,35,11,3,5,1602000000,12.10,170.0,15.0,0,1,0,12.1
Status,,35,12,3,18,1602000000,0.00,29.0,14.0,0,1,0,0.0
Status,,35,13,3,15,1602000000,0.00,172.0,18.0,0,1,0,0.0
Status,,35,14,3,19,1602000000,0.00,344.0,25.0,0,1,0,0.0
Status,,35,15,3,3,1602000000,0.00,61.0,21.0,0,1,0,0.0
Status,,35,16,3,4,1602000000,0.00,118.0,35.0,0,1,0,0.0
Status,,35,17,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,,35,18,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,,35,19,5,3,1561097980,0.00,108.0,52.0,0,1,0,0.0
Status,,35,20,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,,35,21,5,7,1561097980,0.00,102.0,53.0,0,1,0,0.0
Status,,35,22,5,8,1561097980,0.00,11.0,57.0,0,1,0,0.0
Status,,35,23,5,10,1561097980,0.00,81.0,65.0,0,1,0,0.0
Status,,35,24,5,13,1561097980,0.00,358.0,68.0,0,1,0,0.0
Status,,35,25,5,19,1561097980,0.00,168.0,36.0,0,1,0,0.0
Status,,35,26,5,20,1561097980,0.00,98.0,46.0,0,1,0,0.0
Status,,35,27,5,29,1561097980,0.00,350.0,36.0,0,1,0,0.0
Status,,35,28,5,30,1561097980,0.00,52.0,22.0,0,1,0,0.0
Status,,35,29,6,21,1575420030,15.70,303.0,68.0,0,1,0,15.7
Status,,35,30,6,1,1575420030,0.00,322.0,21.0,0,1,0,0.0
Status,,35,31,6,7,1575420030,0.00,143.0,21.0,0,1,0,0.0
Status,,35,32,6,13,1575420030,0.00,9.0,35.0,0,1,0,0.0
Status,,35,33,6,26,1575420030,0.00,296.0,41.0,0,1,0,0.0
Status,,35,34,6,27,1575420030,0.00,156.0,51.0,0,1,0,0.0
Raw,1682241693433,47582400000000,18,,-1366229329033200444,-0.47481632232666016,379.6906676143408,-2.8247898525381205,22.637394047693025,9,16,0.0,49359,44493366686370,46,20.5,372.8223571777344,1.1255000829696655,16,0.0,0.0,1601437440,,,,0,,3,1.08,17.5,,,,,,47556806305590
Raw,1682241693433,47582400000000,18,,-1366229329033200444,-0.47481632232666016,379.6906676143408,-2.8247898525381205,22.637394047693025,9,12,0.0,81935,33711363347488,53,19.5,-321.0920104980469,0.9210000038146973,16,0.0,0.0,1575420030,,,,0,,1,3.22,16.0,,,,,,47556806305590
Status,,34,0,1,5,1575420030,17.40,184.0,66.0,0,1,0,17.4
Status,,34,1,1,11,1575420030,13.50,2.0,42.0,0,1,0,13.5
Status,,34,2,1,12,1575420030,22.10,322.0,56.0,0,1,1,22.1
Status,,34,3,1,20,1575420030,14.30,57.0,78.0,0,1,0,14.3
Status,,34,4,1,24,1575420030,11.10,229.0,21.0,0,1,0,11.1
Status,,34,5,1,25,1575420030,18.10,320.0,22.0,0,1,0,18.1
Status,,34,6,1,6,1575420030,0.00,36.0,11.0,0,1,0,0.0
Status,,34,7,1,13,1575420030,0.00,163.0,11.0,0,1,0,0.0
Status,,34,8,1,19,1575420030,0.00,77.0,20.0,0,1,0,0.0
Status,,34,9,3,9,1602000000,13.20,307.0,33.0,0,1,0,13.2
Status,,34,10,3,16,1602000000,19.00,224.0,56.0,0,1,0,19.0
Status,,34,11,3,18,1602000000,0.00,29.0,14.0,0,1,0,0.0
Status,,34,12,3,15,1602000000,0.00,172.0,18.0,0,1,0,0.0
Status,,34,13,3,19,1602000000,0.00,344.0,25.0,0,1,0,0.0
Status,,34,14,3,3,1602000000,0.00,61.0,21.0,0,1,0,0.0
Status,,34,15,3,4,1602000000,0.00,118.0,35.0,0,1,0,0.0
Status,,34,16,5,1,1561097980,0.00,94.0,16.0,0,1,0,0.0
Status,,34,17,5,2,1561097980,0.00,163.0,73.0,0,1,0,0.0
Status,,34,18,5,3,1561097980,0.00,108.0,52.0,0,1,0,0.0
Status,,34,19,5,5,1561097980,0.00,239.0,60.0,0,1,0,0.0
Status,,34,20,5,7,1561097980,0.00,102.0,53.0,0,1,0,0.0
Status,,34,21,5,8,1561097980,0.00,11.0,57.0,0,1,0,0.0
Status,,34,22,5,10,1561097980,0.00,81.0,65.0,0,1,0,0.0
Status,,34,23,5,13,1561097980,0.00,358.0,68.0,0,1,0,0.0
Status,,34,24,5,19,1561097980,0.00,168.0,36.0,0,1,0,0.0
Status,,34,25,5,20,1561097980,0.00,98.0,46.0,0,1,0,0.0
Status,,34,26,5,29,1561097980,0.00,350.0,36.0,0,1,0,0.0
Status,,34,27,5,30,1561097980,0.00,52.0,22.0,0,1,0,0.0
Status,,34,28,6,21,1575420030,15.70,303.0,68.0,0,1,0,15.7
Status,,34,29,6,1,1575420030,0.00,322.0,21.0,0,1,0,0.0
Status,,34,30,6,7,1575420030,0.00,143.0,21.0,0,1,0,0.0
Status,,34,31,6,13,1575420030,0.00,9.0,35.0,0,1,0,0.0
